timestamp,customer_id,region,customer_type,temperature_C,humidity,day_of_week,is_weekend,is_holiday,consumption_kwh
2025-07-14 05:00:00,CUST_065,East,Residential,20.12,62,Monday,0,0,1.349
2025-07-14 06:00:00,CUST_065,East,Residential,25.69,66,Monday,0,0,1.985
2025-07-14 07:00:00,CUST_065,East,Residential,21.76,66,Monday,0,0,1.894
2025-07-14 08:00:00,CUST_065,East,Residential,24.78,77,Monday,0,0,1.714
2025-07-14 09:00:00,CUST_065,East,Residential,25.57,49,Monday,0,0,1.397
2025-07-14 10:00:00,CUST_065,East,Residential,23.11,75,Monday,0,0,1.098
2025-07-14 11:00:00,CUST_065,East,Residential,24.19,78,Monday,0,0,0.98
2025-07-14 12:00:00,CUST_065,East,Residential,21.42,63,Monday,0,0,0.739
2025-07-14 13:00:00,CUST_065,East,Residential,23.09,72,Monday,0,0,0.868
2025-07-14 14:00:00,CUST_065,East,Residential,23.28,76,Monday,0,0,0.968
2025-07-14 15:00:00,CUST_065,East,Residential,19.49,70,Monday,0,0,1.126
2025-07-14 16:00:00,CUST_065,East,Residential,26.32,49,Monday,0,0,1.502
2025-07-14 17:00:00,CUST_065,East,Residential,23.3,54,Monday,0,0,1.831
2025-07-14 18:00:00,CUST_065,East,Residential,20.63,77,Monday,0,0,1.82
2025-07-14 19:00:00,CUST_065,East,Residential,22.66,74,Monday,0,0,2.453
2025-07-14 20:00:00,CUST_065,East,Residential,19.13,75,Monday,0,0,2.307
2025-07-14 21:00:00,CUST_065,East,Residential,25.96,72,Monday,0,0,2.705
2025-07-14 22:00:00,CUST_065,East,Residential,25.33,42,Monday,0,0,2.374
2025-07-14 23:00:00,CUST_065,East,Residential,23.03,47,Monday,0,0,1.682
2025-07-15 00:00:00,CUST_065,East,Residential,22.37,70,Tuesday,0,0,0.712
2025-07-15 01:00:00,CUST_065,East,Residential,17.98,55,Tuesday,0,0,0.715
2025-07-15 02:00:00,CUST_065,East,Residential,25.54,74,Tuesday,0,0,0.781
2025-07-15 03:00:00,CUST_065,East,Residential,27.79,54,Tuesday,0,0,1.048
2025-07-15 04:00:00,CUST_065,East,Residential,25.73,74,Tuesday,0,0,1.25
2025-07-15 05:00:00,CUST_065,East,Residential,25.66,52,Tuesday,0,0,1.423
2025-07-15 06:00:00,CUST_065,East,Residential,25.43,52,Tuesday,0,0,1.873
2025-07-15 07:00:00,CUST_065,East,Residential,20.62,66,Tuesday,0,0,1.881
2025-07-15 08:00:00,CUST_065,East,Residential,25.8,41,Tuesday,0,0,1.943
2025-07-15 09:00:00,CUST_065,East,Residential,20.65,42,Tuesday,0,0,1.504
2025-07-15 10:00:00,CUST_065,East,Residential,26.23,76,Tuesday,0,0,1.158
2025-07-15 11:00:00,CUST_065,East,Residential,22.3,64,Tuesday,0,0,0.988
2025-07-15 12:00:00,CUST_065,East,Residential,24.24,73,Tuesday,0,0,0.818
2025-07-15 13:00:00,CUST_065,East,Residential,24.64,62,Tuesday,0,0,0.882
2025-07-15 14:00:00,CUST_065,East,Residential,23.66,78,Tuesday,0,0,0.842
2025-07-15 15:00:00,CUST_065,East,Residential,25.09,62,Tuesday,0,0,1.038
2025-07-15 16:00:00,CUST_065,East,Residential,22.87,48,Tuesday,0,0,1.434
2025-07-15 17:00:00,CUST_065,East,Residential,24.37,64,Tuesday,0,0,1.683
2025-07-15 18:00:00,CUST_065,East,Residential,24.41,40,Tuesday,0,0,1.972
2025-07-15 19:00:00,CUST_065,East,Residential,22.82,51,Tuesday,0,0,2.238
2025-07-15 20:00:00,CUST_065,East,Residential,25.55,74,Tuesday,0,0,2.594
2025-07-15 21:00:00,CUST_065,East,Residential,24.13,63,Tuesday,0,0,2.623
2025-07-15 22:00:00,CUST_065,East,Residential,24.43,43,Tuesday,0,0,2.001
2025-07-15 23:00:00,CUST_065,East,Residential,22.98,49,Tuesday,0,0,1.659
2025-07-16 00:00:00,CUST_065,East,Residential,23.57,61,Wednesday,0,0,0.758
2025-07-16 01:00:00,CUST_065,East,Residential,22.7,67,Wednesday,0,0,0.764
2025-07-16 02:00:00,CUST_065,East,Residential,23.47,55,Wednesday,0,0,0.8
2025-07-16 03:00:00,CUST_065,East,Residential,24.28,76,Wednesday,0,0,0.861
2025-07-16 04:00:00,CUST_065,East,Residential,24.17,68,Wednesday,0,0,1.204
2025-07-16 05:00:00,CUST_065,East,Residential,23.76,48,Wednesday,0,0,1.596
2025-07-16 06:00:00,CUST_065,East,Residential,23.52,64,Wednesday,0,0,1.639
2025-07-16 07:00:00,CUST_065,East,Residential,25.05,71,Wednesday,0,0,2.009
2025-07-16 08:00:00,CUST_065,East,Residential,21.91,58,Wednesday,0,0,1.695
2025-07-16 09:00:00,CUST_065,East,Residential,23.8,53,Wednesday,0,0,1.437
2025-07-16 10:00:00,CUST_065,East,Residential,25.68,59,Wednesday,0,0,1.211
2025-07-16 11:00:00,CUST_065,East,Residential,22.13,51,Wednesday,0,0,0.838
2025-07-16 12:00:00,CUST_065,East,Residential,24.09,74,Wednesday,0,0,0.813
2025-07-16 13:00:00,CUST_065,East,Residential,22.36,50,Wednesday,0,0,0.892
2025-07-16 14:00:00,CUST_065,East,Residential,23,46,Wednesday,0,0,0.853
2025-07-16 15:00:00,CUST_065,East,Residential,23.84,60,Wednesday,0,0,1.201
2025-07-16 16:00:00,CUST_065,East,Residential,20.12,74,Wednesday,0,0,1.376
2025-07-16 17:00:00,CUST_065,East,Residential,23.75,45,Wednesday,0,0,1.827
2025-07-16 18:00:00,CUST_065,East,Residential,22.04,47,Wednesday,0,0,2.028
2025-07-16 19:00:00,CUST_065,East,Residential,23.18,57,Wednesday,0,0,2.212
2025-07-16 20:00:00,CUST_065,East,Residential,22.13,67,Wednesday,0,0,2.668
2025-07-16 21:00:00,CUST_065,East,Residential,28.76,50,Wednesday,0,0,2.801
2025-07-16 22:00:00,CUST_065,East,Residential,24.76,43,Wednesday,0,0,2.345
2025-07-16 23:00:00,CUST_065,East,Residential,25.73,51,Wednesday,0,0,1.732
2025-07-17 00:00:00,CUST_065,East,Residential,20.45,74,Thursday,0,0,0.724
2025-07-17 01:00:00,CUST_065,East,Residential,22.68,78,Thursday,0,0,0.762
2025-07-17 02:00:00,CUST_065,East,Residential,21.69,73,Thursday,0,0,0.706
2025-07-17 03:00:00,CUST_065,East,Residential,24.11,75,Thursday,0,0,0.882
2025-07-17 04:00:00,CUST_065,East,Residential,29.52,64,Thursday,0,0,1.211
2025-07-17 05:00:00,CUST_065,East,Residential,23.98,53,Thursday,0,0,1.442
2025-07-17 06:00:00,CUST_065,East,Residential,18.4,56,Thursday,0,0,1.488
2025-07-17 07:00:00,CUST_065,East,Residential,22.39,64,Thursday,0,0,2.014
2025-07-17 08:00:00,CUST_065,East,Residential,22.39,64,Thursday,0,0,1.727
2025-07-17 09:00:00,CUST_065,East,Residential,24.61,54,Thursday,0,0,1.419
2025-07-17 10:00:00,CUST_065,East,Residential,17.17,66,Thursday,0,0,1.052
2025-07-17 11:00:00,CUST_065,East,Residential,24.29,72,Thursday,0,0,0.927
2025-07-17 12:00:00,CUST_065,East,Residential,25.19,47,Thursday,0,0,0.862
2025-07-17 13:00:00,CUST_065,East,Residential,24.35,55,Thursday,0,0,0.828
2025-07-17 14:00:00,CUST_065,East,Residential,22.47,61,Thursday,0,0,0.914
2025-07-17 15:00:00,CUST_065,East,Residential,24.9,70,Thursday,0,0,1.029
2025-07-17 16:00:00,CUST_065,East,Residential,23.39,46,Thursday,0,0,1.382
2025-07-17 17:00:00,CUST_065,East,Residential,21.29,62,Thursday,0,0,1.608
2025-07-17 18:00:00,CUST_065,East,Residential,24.58,44,Thursday,0,0,2.086
2025-07-17 19:00:00,CUST_065,East,Residential,27.68,49,Thursday,0,0,2.786
2025-07-17 20:00:00,CUST_065,East,Residential,23.14,49,Thursday,0,0,2.498
2025-07-17 21:00:00,CUST_065,East,Residential,21.64,64,Thursday,0,0,2.458
2025-07-17 22:00:00,CUST_065,East,Residential,22.43,67,Thursday,0,0,2.25
2025-07-17 23:00:00,CUST_065,East,Residential,23.15,69,Thursday,0,0,1.611
2025-07-18 00:00:00,CUST_065,East,Residential,22.05,64,Friday,0,0,0.708
2025-07-18 01:00:00,CUST_065,East,Residential,23.39,78,Friday,0,0,0.693
2025-07-18 02:00:00,CUST_065,East,Residential,20.3,56,Friday,0,0,0.703
2025-07-18 03:00:00,CUST_065,East,Residential,21.94,74,Friday,0,0,0.928
2025-07-18 04:00:00,CUST_065,East,Residential,24.41,65,Friday,0,0,1.226
2025-07-18 05:00:00,CUST_065,East,Residential,23.12,44,Friday,0,0,1.602
2025-07-18 06:00:00,CUST_065,East,Residential,23.94,54,Friday,0,0,1.794
2025-07-18 07:00:00,CUST_065,East,Residential,24.18,54,Friday,0,0,2.071
2025-07-18 08:00:00,CUST_065,East,Residential,22.01,77,Friday,0,0,1.88
2025-07-18 09:00:00,CUST_065,East,Residential,20.59,55,Friday,0,0,1.462
2025-07-18 10:00:00,CUST_065,East,Residential,24.09,70,Friday,0,0,1.109
2025-07-18 11:00:00,CUST_065,East,Residential,20.87,77,Friday,0,0,0.918
2025-07-18 12:00:00,CUST_065,East,Residential,22.63,69,Friday,0,0,0.866
2025-07-18 13:00:00,CUST_065,East,Residential,23.71,55,Friday,0,0,0.798
2025-07-18 14:00:00,CUST_065,East,Residential,25.58,69,Friday,0,0,0.996
2025-07-18 15:00:00,CUST_065,East,Residential,22.69,72,Friday,0,0,1.041
2025-07-18 16:00:00,CUST_065,East,Residential,21.36,54,Friday,0,0,1.256
2025-07-18 17:00:00,CUST_065,East,Residential,25.06,51,Friday,0,0,1.901
2025-07-18 18:00:00,CUST_065,East,Residential,21.7,78,Friday,0,0,2.193
2025-07-18 19:00:00,CUST_065,East,Residential,21.7,67,Friday,0,0,2.385
2025-07-18 20:00:00,CUST_065,East,Residential,21.75,53,Friday,0,0,2.361
2025-07-18 21:00:00,CUST_065,East,Residential,20.76,74,Friday,0,0,2.413
2025-07-18 22:00:00,CUST_065,East,Residential,25.36,45,Friday,0,0,2.073
2025-07-18 23:00:00,CUST_065,East,Residential,24.49,40,Friday,0,0,1.761
2025-07-19 00:00:00,CUST_065,East,Residential,21.49,56,Saturday,1,0,0.698
2025-07-19 01:00:00,CUST_065,East,Residential,23.01,45,Saturday,1,0,0.742
2025-07-19 02:00:00,CUST_065,East,Residential,19.96,57,Saturday,1,0,0.687
2025-07-19 03:00:00,CUST_065,East,Residential,24.51,58,Saturday,1,0,0.993
2025-07-19 04:00:00,CUST_065,East,Residential,24.98,62,Saturday,1,0,1.134
2025-07-19 05:00:00,CUST_065,East,Residential,19.99,56,Saturday,1,0,1.434
2025-07-19 06:00:00,CUST_065,East,Residential,19.74,63,Saturday,1,0,1.811
2025-07-19 07:00:00,CUST_065,East,Residential,22.37,72,Saturday,1,0,2.035
2025-07-19 08:00:00,CUST_065,East,Residential,19.61,42,Saturday,1,0,1.557
2025-07-19 09:00:00,CUST_065,East,Residential,22.64,60,Saturday,1,0,1.465
2025-07-19 10:00:00,CUST_065,East,Residential,23.39,73,Saturday,1,0,1.069
2025-07-19 11:00:00,CUST_065,East,Residential,21.05,67,Saturday,1,0,0.948
2025-07-19 12:00:00,CUST_065,East,Residential,25.21,74,Saturday,1,0,0.798
2025-07-19 13:00:00,CUST_065,East,Residential,22.68,53,Saturday,1,0,0.837
2025-07-19 14:00:00,CUST_065,East,Residential,24.58,40,Saturday,1,0,0.997
2025-07-19 15:00:00,CUST_065,East,Residential,21.73,53,Saturday,1,0,0.971
2025-07-19 16:00:00,CUST_065,East,Residential,24.57,70,Saturday,1,0,1.336
2025-07-19 17:00:00,CUST_065,East,Residential,19.48,76,Saturday,1,0,1.719
2025-07-19 18:00:00,CUST_065,East,Residential,26.31,40,Saturday,1,0,2.312
2025-07-19 19:00:00,CUST_065,East,Residential,23.43,55,Saturday,1,0,2.36
2025-07-19 20:00:00,CUST_065,East,Residential,24.36,52,Saturday,1,0,2.407
2025-07-19 21:00:00,CUST_065,East,Residential,24.55,41,Saturday,1,0,2.372
2025-07-19 22:00:00,CUST_065,East,Residential,24.41,59,Saturday,1,0,1.989
2025-07-19 23:00:00,CUST_065,East,Residential,22.09,40,Saturday,1,0,1.599
2025-07-20 00:00:00,CUST_065,East,Residential,25.08,77,Sunday,1,0,0.824
2025-07-20 01:00:00,CUST_065,East,Residential,18.41,43,Sunday,1,0,0.678
2025-07-20 02:00:00,CUST_065,East,Residential,23.55,71,Sunday,1,0,0.832
2025-07-20 03:00:00,CUST_065,East,Residential,25.15,70,Sunday,1,0,0.991
2025-07-20 04:00:00,CUST_065,East,Residential,23.24,50,Sunday,1,0,1.125
2025-07-20 05:00:00,CUST_065,East,Residential,21.42,79,Sunday,1,0,1.386
2025-07-20 06:00:00,CUST_065,East,Residential,23.29,45,Sunday,1,0,1.919
2025-07-20 07:00:00,CUST_065,East,Residential,21.35,67,Sunday,1,0,1.99
2025-07-20 08:00:00,CUST_065,East,Residential,19.41,74,Sunday,1,0,1.749
2025-07-20 09:00:00,CUST_065,East,Residential,25.13,61,Sunday,1,0,1.503
2025-07-20 10:00:00,CUST_065,East,Residential,20.63,52,Sunday,1,0,1.155
2025-07-20 11:00:00,CUST_065,East,Residential,22.03,78,Sunday,1,0,0.905
2025-07-20 12:00:00,CUST_065,East,Residential,23.68,70,Sunday,1,0,0.921
2025-07-20 13:00:00,CUST_065,East,Residential,23.24,40,Sunday,1,0,0.858
2025-07-20 14:00:00,CUST_065,East,Residential,22.78,47,Sunday,1,0,0.916
2025-07-20 15:00:00,CUST_065,East,Residential,22.57,43,Sunday,1,0,1.007
2025-07-20 16:00:00,CUST_065,East,Residential,18.36,48,Sunday,1,0,1.397
2025-07-20 17:00:00,CUST_065,East,Residential,21.83,74,Sunday,1,0,1.788
2025-07-20 18:00:00,CUST_065,East,Residential,24.07,77,Sunday,1,0,2.075
2025-07-20 19:00:00,CUST_065,East,Residential,24.56,70,Sunday,1,0,2.548
2025-07-20 20:00:00,CUST_065,East,Residential,22.56,64,Sunday,1,0,2.639
2025-07-20 21:00:00,CUST_065,East,Residential,24.57,78,Sunday,1,0,2.558
2025-07-20 22:00:00,CUST_065,East,Residential,20.09,52,Sunday,1,0,2.085
2025-07-20 23:00:00,CUST_065,East,Residential,25.21,53,Sunday,1,0,1.768
2025-07-21 00:00:00,CUST_065,East,Residential,21.47,64,Monday,0,0,0.661
2025-07-21 01:00:00,CUST_065,East,Residential,21.53,68,Monday,0,0,0.679
2025-07-21 02:00:00,CUST_065,East,Residential,23.18,64,Monday,0,0,0.787
2025-07-21 03:00:00,CUST_065,East,Residential,20,68,Monday,0,0,0.93
2025-07-21 04:00:00,CUST_065,East,Residential,23.3,63,Monday,0,0,1.234
2025-07-21 05:00:00,CUST_065,East,Residential,24.5,79,Monday,0,0,1.594
2025-07-21 06:00:00,CUST_065,East,Residential,23.44,58,Monday,0,0,1.88
2025-07-21 07:00:00,CUST_065,East,Residential,20.69,40,Monday,0,0,1.977
2025-07-21 08:00:00,CUST_065,East,Residential,24.21,63,Monday,0,0,1.964
2025-07-21 09:00:00,CUST_065,East,Residential,24.09,78,Monday,0,0,1.549
2025-07-21 10:00:00,CUST_065,East,Residential,24.17,44,Monday,0,0,1.092
2025-07-21 11:00:00,CUST_065,East,Residential,20.09,78,Monday,0,0,0.873
2025-07-21 12:00:00,CUST_065,East,Residential,22.58,53,Monday,0,0,0.782
2025-07-21 13:00:00,CUST_065,East,Residential,23.12,66,Monday,0,0,0.775
2025-07-21 14:00:00,CUST_065,East,Residential,20.22,51,Monday,0,0,0.883
2025-07-21 15:00:00,CUST_065,East,Residential,23.72,46,Monday,0,0,1.205
2025-07-21 16:00:00,CUST_065,East,Residential,22.4,58,Monday,0,0,1.267
2025-07-21 17:00:00,CUST_065,East,Residential,23.92,67,Monday,0,0,1.758
2025-07-21 18:00:00,CUST_065,East,Residential,19.23,57,Monday,0,0,1.956
2025-07-21 19:00:00,CUST_065,East,Residential,27.65,61,Monday,0,0,2.355
2025-07-21 20:00:00,CUST_065,East,Residential,19.43,70,Monday,0,0,2.571
2025-07-21 21:00:00,CUST_065,East,Residential,20.55,64,Monday,0,0,2.454
2025-07-21 22:00:00,CUST_065,East,Residential,25.6,65,Monday,0,0,2.277
2025-07-21 23:00:00,CUST_065,East,Residential,24.27,46,Monday,0,0,1.729
2025-07-22 00:00:00,CUST_065,East,Residential,21.13,66,Tuesday,0,0,0.761
2025-07-22 01:00:00,CUST_065,East,Residential,23.58,44,Tuesday,0,0,0.756
2025-07-22 02:00:00,CUST_065,East,Residential,25.06,66,Tuesday,0,0,0.836
2025-07-22 03:00:00,CUST_065,East,Residential,20.49,43,Tuesday,0,0,0.855
2025-07-22 04:00:00,CUST_065,East,Residential,22.86,58,Tuesday,0,0,1.123
2025-07-22 05:00:00,CUST_065,East,Residential,25.33,41,Tuesday,0,0,1.376
2025-07-22 06:00:00,CUST_065,East,Residential,20.96,57,Tuesday,0,0,1.79
2025-07-22 07:00:00,CUST_065,East,Residential,23.02,79,Tuesday,0,0,1.988
2025-07-22 08:00:00,CUST_065,East,Residential,22.95,69,Tuesday,0,0,1.664
2025-07-22 09:00:00,CUST_065,East,Residential,17.74,52,Tuesday,0,0,1.263
2025-07-22 10:00:00,CUST_065,East,Residential,24.22,70,Tuesday,0,0,1.189
2025-07-22 11:00:00,CUST_065,East,Residential,22.94,47,Tuesday,0,0,0.945
2025-07-22 12:00:00,CUST_065,East,Residential,20.67,78,Tuesday,0,0,0.822
2025-07-22 13:00:00,CUST_065,East,Residential,22.81,58,Tuesday,0,0,0.885
2025-07-22 14:00:00,CUST_065,East,Residential,23.23,52,Tuesday,0,0,0.984
2025-07-22 15:00:00,CUST_065,East,Residential,23.09,49,Tuesday,0,0,1.03
2025-07-22 16:00:00,CUST_065,East,Residential,21.07,70,Tuesday,0,0,1.209
2025-07-22 17:00:00,CUST_065,East,Residential,25.35,62,Tuesday,0,0,1.93
2025-07-22 18:00:00,CUST_065,East,Residential,23.42,73,Tuesday,0,0,2.157
2025-07-22 19:00:00,CUST_065,East,Residential,22.51,62,Tuesday,0,0,2.567
2025-07-22 20:00:00,CUST_065,East,Residential,24.46,66,Tuesday,0,0,2.647
2025-07-22 21:00:00,CUST_065,East,Residential,21.03,49,Tuesday,0,0,2.414
2025-07-22 22:00:00,CUST_065,East,Residential,27.07,42,Tuesday,0,0,2.169
2025-07-22 23:00:00,CUST_065,East,Residential,18.87,72,Tuesday,0,0,1.575
2025-07-23 00:00:00,CUST_065,East,Residential,22.85,53,Wednesday,0,0,0.751
2025-07-23 01:00:00,CUST_065,East,Residential,21.64,67,Wednesday,0,0,0.785
2025-07-23 02:00:00,CUST_065,East,Residential,20.13,46,Wednesday,0,0,0.69
2025-07-23 03:00:00,CUST_065,East,Residential,22.12,74,Wednesday,0,0,0.86
2025-07-23 04:00:00,CUST_065,East,Residential,23.87,60,Wednesday,0,0,1.18
2025-07-23 05:00:00,CUST_065,East,Residential,22.22,42,Wednesday,0,0,1.331
2025-07-23 06:00:00,CUST_065,East,Residential,25.89,58,Wednesday,0,0,1.762
2025-07-23 07:00:00,CUST_065,East,Residential,21.15,51,Wednesday,0,0,1.949
2025-07-23 08:00:00,CUST_065,East,Residential,22.35,78,Wednesday,0,0,1.768
2025-07-23 09:00:00,CUST_065,East,Residential,21.97,65,Wednesday,0,0,1.508
2025-07-23 10:00:00,CUST_065,East,Residential,20.53,58,Wednesday,0,0,1.173
2025-07-23 11:00:00,CUST_065,East,Residential,24.52,70,Wednesday,0,0,0.877
2025-07-23 12:00:00,CUST_065,East,Residential,20.83,65,Wednesday,0,0,0.873
2025-07-23 13:00:00,CUST_065,East,Residential,19.47,57,Wednesday,0,0,0.85
2025-07-23 14:00:00,CUST_065,East,Residential,24.13,63,Wednesday,0,0,0.859
2025-07-23 15:00:00,CUST_065,East,Residential,20.7,56,Wednesday,0,0,1.032
2025-07-23 16:00:00,CUST_065,East,Residential,21.59,48,Wednesday,0,0,1.456
2025-07-23 17:00:00,CUST_065,East,Residential,24.95,53,Wednesday,0,0,1.819
2025-07-23 18:00:00,CUST_065,East,Residential,21.72,77,Wednesday,0,0,1.89
2025-07-23 19:00:00,CUST_065,East,Residential,20.6,78,Wednesday,0,0,2.2
2025-07-23 20:00:00,CUST_065,East,Residential,21.08,59,Wednesday,0,0,2.422
2025-07-23 21:00:00,CUST_065,East,Residential,21.46,54,Wednesday,0,0,2.403
2025-07-23 22:00:00,CUST_065,East,Residential,23.02,65,Wednesday,0,0,2.194
2025-07-23 23:00:00,CUST_065,East,Residential,20.41,64,Wednesday,0,0,1.51
2025-07-24 00:00:00,CUST_065,East,Residential,26.8,65,Thursday,0,0,0.781
2025-07-24 01:00:00,CUST_065,East,Residential,19.95,62,Thursday,0,0,0.671
2025-07-24 02:00:00,CUST_065,East,Residential,23.24,73,Thursday,0,0,0.795
2025-07-24 03:00:00,CUST_065,East,Residential,22.76,66,Thursday,0,0,0.908
2025-07-24 04:00:00,CUST_065,East,Residential,25.38,74,Thursday,0,0,1.245
2025-07-24 05:00:00,CUST_065,East,Residential,23.98,48,Thursday,0,0,1.479
2025-07-24 06:00:00,CUST_065,East,Residential,22.83,62,Thursday,0,0,1.882
2025-07-24 07:00:00,CUST_065,East,Residential,21.88,65,Thursday,0,0,1.945
2025-07-24 08:00:00,CUST_065,East,Residential,25.15,54,Thursday,0,0,1.878
2025-07-24 09:00:00,CUST_065,East,Residential,21.29,77,Thursday,0,0,1.424
2025-07-24 10:00:00,CUST_065,East,Residential,23.94,65,Thursday,0,0,1.198
2025-07-24 11:00:00,CUST_065,East,Residential,24.38,66,Thursday,0,0,0.973
2025-07-24 12:00:00,CUST_065,East,Residential,22.49,58,Thursday,0,0,0.781
2025-07-24 13:00:00,CUST_065,East,Residential,23.5,56,Thursday,0,0,0.838
2025-07-24 14:00:00,CUST_065,East,Residential,21.85,46,Thursday,0,0,0.854
2025-07-24 15:00:00,CUST_065,East,Residential,21.42,41,Thursday,0,0,1.141
2025-07-24 16:00:00,CUST_065,East,Residential,22.21,64,Thursday,0,0,1.464
2025-07-24 17:00:00,CUST_065,East,Residential,23.11,70,Thursday,0,0,1.843
2025-07-24 18:00:00,CUST_065,East,Residential,23.63,58,Thursday,0,0,2.021
2025-07-24 19:00:00,CUST_065,East,Residential,24.98,78,Thursday,0,0,2.468
2025-07-24 20:00:00,CUST_065,East,Residential,23.78,76,Thursday,0,0,2.587
2025-07-24 21:00:00,CUST_065,East,Residential,23.01,48,Thursday,0,0,2.508
2025-07-24 22:00:00,CUST_065,East,Residential,26.09,66,Thursday,0,0,2.1
2025-07-24 23:00:00,CUST_065,East,Residential,25.48,65,Thursday,0,0,1.726
2025-07-25 00:00:00,CUST_065,East,Residential,23.98,69,Friday,0,0,0.723
2025-07-25 01:00:00,CUST_065,East,Residential,22.48,47,Friday,0,0,0.793
2025-07-25 02:00:00,CUST_065,East,Residential,23.56,60,Friday,0,0,0.757
2025-07-25 03:00:00,CUST_065,East,Residential,25.45,79,Friday,0,0,0.864
2025-07-25 04:00:00,CUST_065,East,Residential,22.77,47,Friday,0,0,1.2
2025-07-25 05:00:00,CUST_065,East,Residential,20.77,76,Friday,0,0,1.408
2025-07-25 06:00:00,CUST_065,East,Residential,22.56,61,Friday,0,0,1.854
2025-07-25 07:00:00,CUST_065,East,Residential,23.85,61,Friday,0,0,1.907
2025-07-25 08:00:00,CUST_065,East,Residential,16.22,52,Friday,0,0,1.656
2025-07-25 09:00:00,CUST_065,East,Residential,24.11,68,Friday,0,0,1.482
2025-07-25 10:00:00,CUST_065,East,Residential,19.78,78,Friday,0,0,1.004
2025-07-25 11:00:00,CUST_065,East,Residential,24.64,75,Friday,0,0,0.925
2025-07-25 12:00:00,CUST_065,East,Residential,22.29,63,Friday,0,0,0.827
2025-07-25 13:00:00,CUST_065,East,Residential,21.02,66,Friday,0,0,0.85
2025-07-25 14:00:00,CUST_065,East,Residential,22.44,45,Friday,0,0,0.986
2025-07-25 15:00:00,CUST_065,East,Residential,21.48,60,Friday,0,0,1.08
2025-07-25 16:00:00,CUST_065,East,Residential,22.73,40,Friday,0,0,1.415
2025-07-25 17:00:00,CUST_065,East,Residential,24.01,74,Friday,0,0,1.693
2025-07-25 18:00:00,CUST_065,East,Residential,22.23,68,Friday,0,0,2.047
2025-07-25 19:00:00,CUST_065,East,Residential,21.18,52,Friday,0,0,2.369
2025-07-25 20:00:00,CUST_065,East,Residential,22.11,56,Friday,0,0,2.445
2025-07-25 21:00:00,CUST_065,East,Residential,22.99,66,Friday,0,0,2.356
2025-07-25 22:00:00,CUST_065,East,Residential,20.47,54,Friday,0,0,1.945
2025-07-25 23:00:00,CUST_065,East,Residential,22.2,65,Friday,0,0,1.75
2025-07-26 00:00:00,CUST_065,East,Residential,22.67,54,Saturday,1,0,0.709
2025-07-26 01:00:00,CUST_065,East,Residential,21.97,68,Saturday,1,0,0.791
2025-07-26 02:00:00,CUST_065,East,Residential,23.52,52,Saturday,1,0,0.825
2025-07-26 03:00:00,CUST_065,East,Residential,22.85,69,Saturday,1,0,0.957
2025-07-26 04:00:00,CUST_065,East,Residential,22.62,44,Saturday,1,0,1.239
2025-07-26 05:00:00,CUST_065,East,Residential,22.46,69,Saturday,1,0,1.367
2025-07-26 06:00:00,CUST_065,East,Residential,22.34,63,Saturday,1,0,1.858
2025-07-26 07:00:00,CUST_065,East,Residential,21.32,52,Saturday,1,0,1.876
2025-07-26 08:00:00,CUST_065,East,Residential,20.86,40,Saturday,1,0,1.634
2025-07-26 09:00:00,CUST_065,East,Residential,21.02,45,Saturday,1,0,1.346
2025-07-26 10:00:00,CUST_065,East,Residential,22.49,72,Saturday,1,0,1.042
2025-07-26 11:00:00,CUST_065,East,Residential,20.86,74,Saturday,1,0,0.977
2025-07-26 12:00:00,CUST_065,East,Residential,19.45,51,Saturday,1,0,0.759
2025-07-26 13:00:00,CUST_065,East,Residential,26.77,69,Saturday,1,0,0.926
2025-07-26 14:00:00,CUST_065,East,Residential,21.19,57,Saturday,1,0,0.907
2025-07-26 15:00:00,CUST_065,East,Residential,20.94,66,Saturday,1,0,1.09
2025-07-26 16:00:00,CUST_065,East,Residential,22.35,78,Saturday,1,0,1.354
2025-07-26 17:00:00,CUST_065,East,Residential,19.19,61,Saturday,1,0,1.467
2025-07-26 18:00:00,CUST_065,East,Residential,20.9,71,Saturday,1,0,2.122
2025-07-26 19:00:00,CUST_065,East,Residential,22.15,72,Saturday,1,0,2.222
2025-07-26 20:00:00,CUST_065,East,Residential,22.5,73,Saturday,1,0,2.604
2025-07-26 21:00:00,CUST_065,East,Residential,23.68,66,Saturday,1,0,2.588
2025-07-26 22:00:00,CUST_065,East,Residential,20.8,71,Saturday,1,0,1.864
2025-07-26 23:00:00,CUST_065,East,Residential,24.28,50,Saturday,1,0,1.897
2025-07-27 00:00:00,CUST_065,East,Residential,24.41,76,Sunday,1,0,0.821
2025-07-27 01:00:00,CUST_065,East,Residential,22.21,52,Sunday,1,0,0.796
2025-07-27 02:00:00,CUST_065,East,Residential,22.73,69,Sunday,1,0,0.728
2025-07-27 03:00:00,CUST_065,East,Residential,24.39,43,Sunday,1,0,0.853
2025-07-27 04:00:00,CUST_065,East,Residential,19.72,42,Sunday,1,0,1.06
2025-07-27 05:00:00,CUST_065,East,Residential,26.37,58,Sunday,1,0,1.442
2025-07-27 06:00:00,CUST_065,East,Residential,21.48,53,Sunday,1,0,1.739
2025-07-27 07:00:00,CUST_065,East,Residential,21.69,63,Sunday,1,0,1.916
2025-07-27 08:00:00,CUST_065,East,Residential,23.36,69,Sunday,1,0,1.785
